1024	1024	64	1
frame 0
num = 74
727.562	111.5
662.875	214.625
694.188	325.625
527.75	155.875
49.1875	541.062
377.938	307.438
419.938	576
540.25	508.375
220.812	503.938
413.375	48
310.188	33.375
451.875	355.625
571.438	682.375
637.312	507.375
710.062	529.062
227.688	713
167.625	528.375
471.812	130.812
813.312	487.75
399.625	857.812
475.625	464.75
820.25	206.188
470.5	722.375
406.062	660.875
413.625	28.75
493.438	862
531.938	27.5625
724.188	574.5
348.688	709.188
531	269.25
865.062	577.438
719.625	492.812
755.875	742.375
933.438	515.312
452.75	391.312
838.438	264.438
501.438	859.875
789.938	309.438
980.812	433.312
865.062	577.438
383.188	883
451.875	355.625
97.5625	615.688
853.875	448.812
frame 9
num = 68
105.812	228.812
148.375	935.562
491.875	926.562
427.5	989.25
202.125	548.688
547.312	397.438
741.25	664.188
525	107.062
379.75	175.812
722.25	808.875
215.938	447.562
434.25	92.9375
532	156.312
204.812	503.75
567.438	112.688
736.312	478.938
553.938	326.062
768.25	250.062
796.25	310.812
747.062	502.438
696.25	325.188
170.125	859.812
212.438	712.75
663.125	214.812
420.375	576
527.25	269.875
731.938	111.75
545.25	508.25
557.938	65.375
617.25	516.938
712.625	529.312
470.688	464.875
527.688	28
34.875	539.938
397.062	660.562
726.75	574.875
412.938	47.8125
149.688	528.062
299.188	160.625
376.438	307.375
835.25	205.688
820.438	487.938
443.688	355.688
569.188	682.75
315.938	260.812
722.062	492
634.312	508.875
306.25	32.875
633.062	436.562
503.875	860.438
404.688	28.75
337.438	708.938
473.312	722.375
473.938	130.625
446.312	390.875
398.812	858
770	742.625
381.688	882.75
954.125	514.688
1002.5	433.312
855.125	264.875
871.25	448.375
443.688	355.688
878.375	587.562
86	615.5
835.312	206.125
381.688	882.75
337.438	708.938
frame 10
num = 61
205.25	457.562
427.25	989.312
378.312	175.75
520.438	107.312
544.312	397.188
731.062	575.125
161.312	860.062
21.375	539.125
564.75	112.562
698.688	325.062
535.5	156.125
664.688	214.25
189.375	503.688
554.875	65
420.625	576.062
201.938	447
780.25	249.812
437.25	356
132.188	528
186.688	549.25
740.125	479.062
715	529.188
197.062	712.25
733.875	809
426.5	93.25
523.75	28.125
725.5	492.062
550.188	326.25
412.562	47.6875
743.125	664.188
549.312	508.438
375.5	307.438
302.25	32.1875
474.875	722.438
827.125	487.812
74.125	615.438
735.625	112.125
801.188	310.062
500.438	862.125
464.25	464.688
887.812	448.25
326.375	708.625
523.5	270.125
566.188	683
634.688	507.938
312.938	259.938
633.312	437.188
783.188	743.062
388.312	660.312
845.5	505.062
849.188	205.5
391.938	31.5625
750.625	502.688
398.562	858
440.062	390.562
380.5	883.125
870.312	264.812
973.312	514.875
312.938	259.938
887.5	587.5
883.438	577.188
frame 11
num = 59
427.188	989.125
376.688	175.438
791.75	250.062
516.688	107.375
552.438	64.75
115.625	527.938
745.125	808.75
170.312	549.312
701.5	325.125
717.938	529.062
547.25	326.688
152.688	859.812
187.312	447.25
519.75	28.375
298.062	32.125
561.875	112.625
746.812	664.5
554.125	508.438
420.812	575.938
8.9375	540.062
174.062	503.25
418.812	93.125
734.875	575.188
181.938	711.875
739.125	112
665.75	214.312
728.562	492.625
794.812	743.062
540.312	396.875
742.938	479.438
503.25	862.125
807.688	309.938
538.938	155.688
412.188	48
380	661
519.438	269.938
374.062	307.312
309.188	260.5
832.938	487.875
753.938	504.062
430.312	355.438
563.75	683.062
477.062	722.312
633.438	436.812
632.75	511.438
398.375	857.625
458.062	464.688
860.375	504.75
864.688	205.562
379.562	883
387.625	28
63.0625	615.562
894	581.188
991.625	515.25
886.125	264.562
315.938	709.125
902.938	448.25
894	581.188
433.312	390.312
frame 12
num = 60
78.5625	481.688
476.5	926.188
98.75	528.5
512.625	107.438
294.25	32.1875
156	548.75
746.75	479.562
544.75	326.375
263.188	160.875
427.375	989.188
375.562	175.375
549.438	64.8125
145.062	859.938
479.562	722.5
159.688	503.438
558.688	112.625
515.375	28.125
750.938	664.625
838.625	487.562
636.375	506.75
737.125	574.875
731.312	493.188
703.312	325.188
803	249.938
632.938	437.125
758.062	504.375
558.875	508.312
720.5	528.875
806.25	743.312
411.438	92.5625
371.5	661.188
666	214.25
742.188	112.062
755.125	808.438
537.062	397.75
412.312	47.9375
561.125	683.312
543.25	155.5
874.25	504.375
167.25	712.125
421.938	575.875
812.938	310.062
177.562	457.75
513.938	860.75
373.188	307.375
305.5	260.5
398.062	857.312
372.625	32.375
451.688	464.438
900	580.625
879.375	206.062
423.812	356
379	882.812
305.75	709.125
1010.5	514.625
901.25	264.75
425.25	391
52.1875	615.562
918.5	448.125
305.75	709.125
frame 13
num = 57
82.8125	528.75
159.375	447.125
141.75	548.75
750.688	479.25
546.25	64.9375
844.688	487.688
511.125	28.375
556.375	112.562
541.562	325.625
137.5	859.812
508.438	107.438
508.5	861.562
290.562	31.8125
754.438	664.062
722.812	528.438
563.625	508.312
374.938	175.438
